서울특별시,종로구,한식,콩쥐팥쥐,"서울특별시 종로구 지봉로 84, 1층 102호",2,국물떡볶이,5000,5000
서울특별시,종로구,한식,콩쥐팥쥐,"서울특별시 종로구 지봉로 84, 1층 102호",3,제육덮밥,8000,8000
서울특별시,종로구,한식,원준네식당,서울특별시 종로구 지봉로17길 36,1,왕돈가스,9000,9000
서울특별시,종로구,한식,원준네식당,서울특별시 종로구 지봉로17길 36,2,갈비탕,9000,9000
서울특별시,종로구,한식,천만참숯구이,서울특별시 종로구 지봉로 80,1,생목고기(200g),15000,15000
서울특별시,종로구,한식,천만참숯구이,서울특별시 종로구 지봉로 80,2,김치찌개,6000,6000
서울특별시,종로구,한식,천만참숯구이,서울특별시 종로구 지봉로 80,3,사골청국장,6000,6000
서울특별시,종로구,기타요식업,커피&분식,서울특별시 종로구 지봉로5길 25,1,아메리카노(hot),2000,2000
서울특별시,종로구,기타요식업,커피&분식,서울특별시 종로구 지봉로5길 25,2,카라멜마끼아또(hot),3000,3000
서울특별시,종로구,기타요식업,커피&분식,서울특별시 종로구 지봉로5길 25,3,카페라떼(hot),3000,3000
서울특별시,종로구,기타요식업,사직로커피,서울특별시 종로구 사직로 108,1,아메리카노,3500,3500
서울특별시,종로구,기타요식업,사직로커피,서울특별시 종로구 사직로 108,2,아메리카노(2잔세트),6500,6500
서울특별시,종로구,기타요식업,사직로커피,서울특별시 종로구 사직로 108,3,아메리카노(3잔세트),9500,9500
서울특별시,종로구,일식,온마츠,"서울특별시 종로구 평창문화로 45-1, 1층 1호",1,숙성등심카츠,11800,11800
서울특별시,종로구,일식,온마츠,"서울특별시 종로구 평창문화로 45-1, 1층 1호",2,온마츠우동,7300,7300
서울특별시,종로구,일식,온마츠,"서울특별시 종로구 평창문화로 45-1, 1층 1호",3,우삼겹타래덮밥,11300,11300
서울특별시,종로구,기타비요식업,삼육당구장,"서울특별시 종로구 대학로2길 72, 301호",1,1시간,10200,10200
서울특별시,종로구,기타요식업,빈마마파파,서울특별시 종로구 종로39길 11,1,아메리카노,2000,2000
서울특별시,종로구,기타요식업,빈마마파파,서울특별시 종로구 종로39길 11,2,아이스티,2500,2500
서울특별시,종로구,한식,남원추어탕,서울특별시 종로구 율곡로30길 21,1,추어탕,9000,9000
서울특별시,종로구,한식,남원추어탕,서울특별시 종로구 율곡로30길 21,2,추어튀김(중),13000,13000
서울특별시,종로구,한식,마로화적,서울특별시 종로구 성균관로16길 5,1,양념소갈비(180g),19500,19500
서울특별시,종로구,한식,마로화적,서울특별시 종로구 성균관로16길 5,2,생소갈비(150g),19500,19500
서울특별시,종로구,한식,마로화적,서울특별시 종로구 성균관로16길 5,3,차돌된장찌개솥밥,9000,9000
서울특별시,중구,한식,영자씨우동김밥,서울특별시 중구 마른내로 15-1 (저동2가),1,김치찌개,7000,7000
서울특별시,중구,한식,영자씨우동김밥,서울특별시 중구 마른내로 15-1 (저동2가),2,김밥 (야채),3500,3500
서울특별시,중구,한식,영자씨우동김밥,서울특별시 중구 마른내로 15-1 (저동2가),3,카레덮밥,8000,8000
서울특별시,중구,한식,코너집,"서울특별시 중구 퇴계로 336 ,1층101호(광희동2가,성진오피스텔)",1,된장찌개,8000,8000
서울특별시,중구,한식,코너집,"서울특별시 중구 퇴계로 336 ,1층101호(광희동2가,성진오피스텔)",2,돈가스,8000,8000
서울특별시,중구,한식,코너집,"서울특별시 중구 퇴계로 336 ,1층101호(광희동2가,성진오피스텔)",3,순두부,8000,8000
서울특별시,중구,한식,광희식당,서울특별시 중구 장충단로 212-2 (광희동2가),1,된장찌개,7000,7000
서울특별시,중구,한식,광희식당,서울특별시 중구 장충단로 212-2 (광희동2가),2,비빔밥,7000,7000
서울특별시,중구,한식,광희식당,서울특별시 중구 장충단로 212-2 (광희동2가),3,갈비탕,9000,9000
서울특별시,중구,한식,우리집 맛자랑,서울특별시 중구 퇴계로20길 26 (남산동2가),1,된장찌개,7000,7000
서울특별시,중구,한식,우리집 맛자랑,서울특별시 중구 퇴계로20길 26 (남산동2가),2,김치찌개,7000,7000
서울특별시,중구,한식,우리집 맛자랑,서울특별시 중구 퇴계로20길 26 (남산동2가),3,청국장,8000,8000
서울특별시,중구,한식,돈우가식당,"서울특별시 중구 남대문로 25-17,1층(북창동)",1,김치찌개,7000,7000
서울특별시,중구,한식,돈우가식당,"서울특별시 중구 남대문로 25-17,1층(북창동)",2,삼겹살(200g),11000,11000
서울특별시,중구,한식,돈우가식당,"서울특별시 중구 남대문로 25-17,1층(북창동)",3,한우소머리국밥,8000,8000
서울특별시,중구,한식,장수보리밥,서울특별시 중구 퇴계로85길 12-4 (황학동),1,보리밥,8000,8000
서울특별시,중구,한식,장수보리밥,서울특별시 중구 퇴계로85길 12-4 (황학동),2,고기쌈밥,12000,12000
서울특별시,중구,한식,장수보리밥,서울특별시 중구 퇴계로85길 12-4 (황학동),3,야채쌈밥,9000,9000
서울특별시,중구,한식,형제정육식당,"서울특별시 중구 다산로40길 56 ,1층(신당5동)",1,된장찌개,7000,7000
서울특별시,중구,한식,형제정육식당,"서울특별시 중구 다산로40길 56 ,1층(신당5동)",2,김치찌개,7000,7000
서울특별시,중구,한식,형제정육식당,"서울특별시 중구 다산로40길 56 ,1층(신당5동)",3,제육볶음,7000,7000
서울특별시,중구,한식,흑돈연가,"서울특별시 중구 퇴계로88길 20,1층 (신당5동)",1,점심백반,7000,7000
서울특별시,중구,한식,흑돈연가,"서울특별시 중구 퇴계로88길 20,1층 (신당5동)",2,삼겹살 (180g),15000,15000
서울특별시,중구,미용업,채미미용실,서울특별시 중구 다산로 101 (신당동),1,커트,10000,10000
서울특별시,중구,미용업,채미미용실,서울특별시 중구 다산로 101 (신당동),2,펌,30000,30000
서울특별시,중구,세탁업,일광사,서울특별시 중구 다산로 33다길 29 (신당동),1,드라이크리닝(양복 상하의),10000,10000
서울특별시,중구,세탁업,일광사,서울특별시 중구 다산로 33다길 29 (신당동),2,하의 수선,4000,4000
서울특별시,중구,세탁업,일광사,서울특별시 중구 다산로 33다길 29 (신당동),3,롱패딩세탁,15000,15000
서울특별시,중구,중식,유가,"서울특별시 중구 퇴계로12길 68,1층 (회현동1가)",1,자장면,7000,7000
서울특별시,중구,한식,민정이네,서울특별시 중구 만리재로 37길 21(만리동1가),1,점심백반,7000,7000
서울특별시,중구,한식,충정로김밥,"서울특별시 중구 서소문로6길 34,1층108호(중림동,성요셉아파트상가)",1,충정로김밥,3000,3000
서울특별시,중구,한식,충정로김밥,"서울특별시 중구 서소문로6길 34,1층108호(중림동,성요셉아파트상가)",2,참치김밥,4000,4000
서울특별시,중구,한식,충정로김밥,"서울특별시 중구 서소문로6길 34,1층108호(중림동,성요셉아파트상가)",3,김치찌개,7000,7000
서울특별시,중구,한식,거목식당,서울특별시 중구 을지로36길 18(을지로5가),1,된장찌개,7000,7000
서울특별시,중구,한식,거목식당,서울특별시 중구 을지로36길 18(을지로5가),2,순두부찌개,7000,7000
서울특별시,중구,한식,풍년식당,서울특별시 중구 퇴계로36가길 47(필동2가),1,가정식백반,7000,7000
서울특별시,중구,한식,이조식당,"서울특별시 중구 청파로103길 33,1층(중림동)",1,콩나물비빔밥,7000,7000
서울특별시,중구,한식,이조식당,"서울특별시 중구 청파로103길 33,1층(중림동)",2,잔치국수,7000,7000
서울특별시,중구,기타요식업,신빙고,"서울특별시 중구 동호로12길 93,1층(신당동)",1,아메리카노,2300,2300
